X|Y|Origin|Predict
924111.125|1934573|3.24|-0.4300384521484375
922769.8125|1933096|6.89|3.1086883544921875
923221.8125|1934119|2.79|-0.87646484375
923848.8125|1932778|73.19|77.26839447021484
924161.1875|1934676|2.54|-1.0767974853515625
923558|1933243|8.05|4.231697082519531
923473.8125|1934785|2.34|-1.3110733032226562
922927.8125|1934225|3.19|-0.4578399658203125
923465.8125|1933911|3.98|0.30126190185546875
924209.375|1934572|1.87|-1.7580032348632812
923410.875|1933296|3.89|0.19017791748046875
922365.375|1931918|3.19|-0.4048919677734375
922707.1875|1931658|2.92|-0.68408203125
922808|1931914|2.88|-0.7346420288085938
922319|1932227|39.91|33.76300811767578
922064.375|1931305|2.61|-0.9855194091796875
923211.125|1927596|7.52|4.91839599609375
922328.625|1927963|24.89|22.574848175048828
921937.8125|1928275|5.54|2.6795272827148438
921886.8125|1928070|19.24|16.621509552001953
922373.5|1927501|7.22|4.580604553222656
922374.375|1927603|7.2|4.551963806152344
923608|1927952|7.51|4.888725280761719
922670.625|1927703|7.34|4.7098846435546875
922524|1927807|7.29|4.644744873046875
921885.8125|1927967|5.51|2.657867431640625
923657.3125|1933345|29.05|30.196407318115234
922490.375|1934794|21.19|20.9412841796875
924358.8125|1934777|13.63|12.113227844238281
922047|1934695|20.97|16.676441192626953
923180.125|1934941|14.11|10.001235961914062
921860.3125|1935776|13|8.928718566894531
922835.625|1934893|47.34|46.779541015625
923651.625|1932728|77.11|89.74761199951172
924095.1875|1932827|35.71|34.51848220825195
923654.875|1933088|221.83|212.18798828125
922862.375|1932479|34.15|31.25379180908203
923048.6875|1931347|26.46|23.32965087890625
922858.125|1932016|52.02|57.011497497558594
923058.625|1932425|97.67|93.07878112792969
923055.3125|1932066|23.38|20.214149475097656
923200.5|1931808|13.72|10.324089050292969
923358.875|1932988|378.22|364.20501708984375
923449.8125|1932165|54.67|52.40791320800781
922602.1875|1930940|24.32|21.151077270507812
922618.375|1932686|29.47|26.427345275878906
922621.6875|1933046|30.98|27.973804473876953
922162.8125|1931304|25.04|21.90115737915039
922975.875|1928779|18.23|14.938129425048828
923052.375|1931758|35.62|32.827178955078125
923351.375|1932166|27.02|23.904945373535156
923070.875|1933761|62.24|58.62699890136719
923072.8125|1933966|0.9|-2.6862945556640625
923375.375|1934786|9.05|5.031585693359375
922293.3125|1934744|15.03|10.746391296386719
923562.6875|1933756|14.98|10.697067260742188
922569.3125|1932687|21.42|16.888294219970703
923106.875|1932322|59.27|52.825469970703125
923165.875|1933401|21.19|16.67508316040039
